language;allowance_id;theme;group_by;financing_category;financing_id;financing_label;financing_year;financing_type;budget_or_final;donor_type;allowance_label
fr;1256;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: enalpin AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1257;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Avenergy Suisse, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1258;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Suisse Eole, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1259;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Swisspower AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1260;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Service Industriels de Genève, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1261;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: BKW Management AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1262;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: EKZ Elektrizitätswerke des Kantons Zürich, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1263;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Primeo Energie AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1264;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: St. Gallisch-Appenzellische Kraftwerke AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1265;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: aeesuisse, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1266;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Repower, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1267;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Avenergy Suisse, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1268;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Axpo Services AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1269;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Verband Schweizerischer Elektrizitätsunternehmen VSE, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;127;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: SP Kanton Bern, Acteur/trice: Jeunesse Socialiste du Canton de Berne, Berne
fr;1270;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Alpiq AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1271;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: aeesuisse, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1272;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: BKW Management AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1273;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Romande Energie SA, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1274;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Schweizerisch-Lichtensteinischer Gebäudetechnikerverband (suissetec), Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1275;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Swissolar – Schweizerischer Fachverband für Sonnenenergie, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1276;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Grand Dixence SA, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1277;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: aeesuisse, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1278;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Swisscleantech, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;1279;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Zürcher Handelskammer, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;128;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: IG der Wirtschaftsverbände, Zürich
fr;1280;allowances;alphabetical;Financement des campagnes;8;09.06.2024 Loi fédérale du 29 septembre 2023 relative à un approvisionnement en électricité sûr reposant sur des énergies renouvelables (modification de la loi sur l’énergie et de la loi sur l’approvisionnement en électricité);;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: Energiedienst Holding AG, Acteur/trice: Allianz für eine sichere Stromversorgung, Bern
fr;129;allowances;alphabetical;Financement des campagnes;1;22.10.2023 Élections au Conseil national 2023;2023;campaign_financing;Montants budgétés;personne morale ou société de personnes;Donateur/trice: economiesuisse, Acteur/trice: IG der Wirtschaftsverbände, Zürich
