declaration_id;candidate_count;candidate_party;candidate_canton;language;category;financing_id;with_budget;event_label;event_year;event_date;source_path;file_sha256;data_status;disclosure_run;date;actor_id;actor;actor_type;campaign_id;campaign;campaign_for;form_id;disclosure_report;total_income_chf;monetary_donations_chf;nonmonetary_donations_value_chf;event_income_chf;goods_services_income_chf;monetary_own_funds_chf;membership_fees_chf;mandate_contributions_income_chf
elections-1-B-266;17;Le Centre;Valais;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;neo - Die sozialliberale Mitte;Personne morale ou société de personnes;;Schmid Flavio (Valais, Le Centre), Kreuzer-Pfammatter Caroline (Valais, Le Centre), Imhof Patrizia (Valais, Le Centre), Furrer Urban (Valais, Le Centre), Schnyder Aline (Valais, Le Centre), Schöpfer-Pfaffen Marie-Claude (Valais, Le Centre), Imboden Aaron (Valais, Le Centre), Kuonen Manfred (Valais, Le Centre), Burgener Melanie (Valais, Le Centre), Anthamatten Tabea (Valais, Le Centre), Zurbriggen Lehner Danica (Valais, Le Centre), Collenberg-Grichting Graziella (Valais, Le Centre), Zurwerra Sven (Valais, Le Centre), Schmid Anja Katharina (Valais, Le Centre), Gemmet Johannes (Valais, Le Centre), Lorenz Lorena (Valais, Le Centre), Lorenz Jannis (Valais, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;101000.0;25500.0;14000.0;1500.0;0.0;60000.0;;
elections-1-B-267;1;PLR.Les Libéraux-Radicaux;Soleure;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Michel Simon;Personne physique;;Michel Simon (Soleure, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;70000.0;0.0;0.0;0.0;0.0;70000.0;;
elections-1-B-268;24;;;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;auto-schweiz VEREINIGUNG SCHWEIZER AUTOMOBIL-IMPORTEURE;Personne morale ou société de personnes;;Bamert Ueli (Zurich, Union Démocratique du Centre), Block Laetitia (Bâle-Ville, Union Démocratique du Centre), Broulis Pascal (Vaud, PLR.Les Libéraux-Radicaux), Brunner Susanne (Zurich, Union Démocratique du Centre), Burkart Thierry (Argovie, PLR.Les Libéraux-Radicaux), Chiesa Marco (Tessin, Union Démocratique du Centre), Dettling Marcel (Schwytz, Union Démocratique du Centre), Farner Martin (Zurich, PLR.Les Libéraux-Radicaux), Giezendanner Benjamin (Argovie, Union Démocratique du Centre), Gössi Petra (Schwytz, PLR.Les Libéraux-Radicaux), Graber Michael (Valais, Union Démocratique du Centre), Grossen Jürg (Berne, Parti vert'libéral), Haller Dieter (Lucerne, Union Démocratique du Centre), Heimgartner Stefanie (Argovie, Union Démocratique du Centre), Hess Erich (Berne, Union Démocratique du Centre), Müller Matthias (Zurich, PLR.Les Libéraux-Radicaux), Page Pierre-André (Fribourg, Union Démocratique du Centre), Salzmann Werner (Berne, Union Démocratique du Centre), Schwald Alain (Zurich, PLR.Les Libéraux-Radicaux), Silberschmidt Andri (Zurich, PLR.Les Libéraux-Radicaux), Sollberger Sandra (Bâle-Campagne, Union Démocratique du Centre), Umbricht-Pieren Nadja (Berne, Union Démocratique du Centre), Wasserfallen Christian (Berne, PLR.Les Libéraux-Radicaux), Wehrli Laurent (Vaud, PLR.Les Libéraux-Radicaux);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;60000.0;0.0;0.0;0.0;0.0;60000.0;;
elections-1-B-269;1;Union Démocratique du Centre;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Riem Katja;Personne physique;;Riem Katja (Berne, Union Démocratique du Centre);Personne individuelle;;Déclaration des recettes budgétées;95000.0;3000.0;10000.0;0.0;0.0;82000.0;;
elections-1-B-270;3;Le Centre;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Nause Reto;Personne physique;;Nause Reto (Berne, Le Centre), Daphinoff Milena (Berne, Le Centre), Eigenmann Sibyl (Berne, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;80000.0;56000.0;0.0;0.0;0.0;24000.0;;
elections-1-B-271;1;Union Démocratique Féderale;dans toute la Suisse;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Union Démocratique Fédérale Suisse (UDF Suisse);Personne morale ou société de personnes;;Nationalratswahlen 2023 (dans toute la Suisse, Union Démocratique Féderale);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration des recettes budgétées;200000.0;120000.0;0.0;0.0;0.0;80000.0;;
elections-1-B-272;7;;Saint-Gall;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Hauseigentümer-Verband Kanton St. Gallen;Personne morale ou société de personnes;;Büchel Roland Rino (Saint-Gall, Union Démocratique du Centre), Dobler Marcel (Saint-Gall, PLR.Les Libéraux-Radicaux), Dürr Barbara (Saint-Gall, Le Centre), Dürr Patrick (Saint-Gall, Le Centre), Seger Oskar (Saint-Gall, PLR.Les Libéraux-Radicaux), Schmid Sascha (Saint-Gall, Union Démocratique du Centre), Bärlocher Christoph (Saint-Gall, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;67000.0;0.0;0.0;0.0;0.0;67000.0;;
elections-1-B-273;1;Autres partis politiques;dans toute la Suisse;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Parti Pirate Suisse;Personne morale ou société de personnes;;Piratenpartei Schweiz Dachkampagne (dans toute la Suisse, Autres partis politiques);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration des recettes budgétées;50000.0;50000.0;0.0;0.0;0.0;0.0;;
elections-1-B-274;16;Autres partis politiques;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Parti Pirate Bernois;Personne morale ou société de personnes;;Ananiadis Jorgo (Berne, Autres partis politiques), Fouquet Pascal (Berne, Autres partis politiques), Kunz André (Berne, Autres partis politiques), Sulzer Jonas (Berne, Autres partis politiques), Puerro Manfred (Berne, Autres partis politiques), Bloch Michael (Berne, Autres partis politiques), Oeri Hans-Peter (Berne, Autres partis politiques), Kramer Simon (Berne, Autres partis politiques), Rodriguez Andrés (Berne, Autres partis politiques), Guart Liuyanis (Berne, Autres partis politiques), Rodel Hannes (Berne, Autres partis politiques), Priester Beatrix (Berne, Autres partis politiques), Blaser Alfred (Berne, Autres partis politiques), Bachmann Cedric (Berne, Autres partis politiques), Zimmermann Andreas (Berne, Autres partis politiques), Hartmann Melanie (Berne, Autres partis politiques);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;35000.0;30000.0;0.0;0.0;0.0;5000.0;;
elections-1-B-275;17;;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Gewerkschaftsbund des Kantons Bern;Personne morale ou société de personnes;;Funiciello Tamara (Berne, Parti socialiste suisse), Imboden Natalie (Berne, Les VERT-E-S suisses), Allenspach Lena (Berne, Parti socialiste suisse), Dunning Samantha (Berne, Parti socialiste suisse), Fisch Sofia (Berne, Parti socialiste suisse), Gerber Thomas (Berne, Parti socialiste suisse), Güzel Leyla (Berne, Parti socialiste suisse), Koller Levin (Berne, Parti socialiste suisse), Patzen Seraina (Berne, Les VERT-E-S suisses), Riesen Maurane (Berne, Parti socialiste suisse), Schindler Meret (Berne, Parti socialiste suisse), Sejdi Lirija (Berne, Parti socialiste suisse), Tanner Anna (Berne, Parti socialiste suisse), von Bergen Hanspeter (Berne, Parti socialiste suisse), Walczak Jakub (Berne, Parti socialiste suisse), Wasserfallen Flavia (Berne, Parti socialiste suisse), Pulver Bernhard (Berne, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;74500.0;39500.0;0.0;0.0;0.0;35000.0;;
elections-1-B-276;1;Union Démocratique du Centre;Vaud;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Nicolet Jacques;Personne physique;;Nicolet Jacques (Vaud, Union Démocratique du Centre);Personne individuelle;;Déclaration des recettes budgétées;60000.0;25000.0;4000.0;25000.0;1000.0;5000.0;;
elections-1-B-277;8;Union Démocratique du Centre;Valais;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Union démocratique du Centre du Valais romand;Personne morale ou société de personnes;;Addor Jean-Luc (Valais, Union Démocratique du Centre), Besson Julien (Valais, Union Démocratique du Centre), Delaloye Mathias (Valais, Union Démocratique du Centre), Emonet Grégoire (Valais, Union Démocratique du Centre), Fauchère Cyrille (Valais, Union Démocratique du Centre), Gay-Fraret Jean-Philippe (Valais, Union Démocratique du Centre), Melly Blaise (Valais, Union Démocratique du Centre), Trombert Cynthia (Valais, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;131500.0;19500.0;0.0;0.0;0.0;112000.0;;
elections-1-B-278;1;PLR.Les Libéraux-Radicaux;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Wasserfallen Christian;Personne physique;;Wasserfallen Christian (Berne, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration des recettes budgétées;57000.0;55000.0;2000.0;0.0;0.0;0.0;;
elections-1-B-279;12;;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Zürcher Bauernverband (ZBV);Personne morale ou société de personnes;;Haab Martin (Zurich, Union Démocratique du Centre), Hübscher Martin (Zurich, Union Démocratique du Centre), Ledergerber Domenik (Zurich, Union Démocratique du Centre), Farner Martin (Zurich, PLR.Les Libéraux-Radicaux), Bopp Markus (Zurich, Union Démocratique du Centre), Hans Urs (Zurich, Autres partis politiques), Huber Martin (Zurich, PLR.Les Libéraux-Radicaux), Langhart Konrad (Zurich, Le Centre), Rogenmoser Romaine (Zurich, Union Démocratique du Centre), Steinmann Thomas (Zurich, Union Démocratique Féderale), Wäfler Daniel (Zurich, Union Démocratique du Centre), Wegmann Urs (Zurich, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;90000.0;55000.0;35000.0;0.0;0.0;0.0;;
elections-1-B-280;1;Union Démocratique du Centre;Berne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Fischer Rudolf;Personne physique;;Fischer Rudolf (Berne, Union Démocratique du Centre);Personne individuelle;;Déclaration des recettes budgétées;68500.0;48500.0;0.0;4000.0;0.0;16000.0;;
elections-1-B-281;1;Parti vert'libéral;Neuchâtel;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Parti vert'libéral neuchâtelois;Personne morale ou société de personnes;;Election au Conseil National 2023 (Neuchâtel, Parti vert'libéral);Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration des recettes budgétées;92500.0;40970.0;0.0;0.0;0.0;51530.0;;
elections-1-B-282;9;;Tessin;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Unione Democratica di Centro del Canton Ticino;Personne morale ou société de personnes;;Marchesi Piero (Tessin, Union Démocratique du Centre), Pellegrini Roberto  (Tessin, Indépendant), Soldati Roberta (Tessin, Union Démocratique du Centre), Cerutti Massimo (Tessin, Union Démocratique du Centre), Martignoni Polti Brenno (Tessin, Union Démocratique du Centre), Spiess Max  (Tessin, Union Démocratique du Centre), Pamini Paolo (Tessin, Union Démocratique du Centre), Galeazzi Tiziano (Tessin, Union Démocratique du Centre), Chiesa Marco (Tessin, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;67000.0;60500.0;0.0;1500.0;0.0;5000.0;;
elections-1-B-283;1;Le Centre;Argovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Meier Andreas;Personne physique;;Meier Andreas (Argovie, Le Centre);Personne individuelle;;Déclaration des recettes budgétées;80000.0;30000.0;0.0;0.0;0.0;50000.0;;
elections-1-B-284;2;;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Hauseigentümerverband Zürich;Personne morale ou société de personnes;;Bourgeois Yasmine (Zurich, PLR.Les Libéraux-Radicaux), Rutz Gregor (Zurich, Union Démocratique du Centre);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;70000.0;0.0;0.0;0.0;0.0;70000.0;;
elections-1-B-285;1;Union Démocratique du Centre;Argovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Heimgartner Stefanie;Personne physique;;Heimgartner Stefanie (Argovie, Union Démocratique du Centre);Personne individuelle;;Déclaration des recettes budgétées;55000.0;55000.0;0.0;0.0;0.0;0.0;;
elections-1-B-286;59;;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;KMU- und Gewerbeverband Kanton Zürich;Personne morale ou société de personnes;;Barandun Nicole (Zurich, Le Centre), Walliser Bruno (Zurich, Union Démocratique du Centre), Borer Anita (Zurich, Union Démocratique du Centre), Brunner Susanne (Zurich, Union Démocratique du Centre), Farner Martin (Zurich, PLR.Les Libéraux-Radicaux), Schweizer René (Zurich, Union Démocratique du Centre), Bigler Hans-Ulrich (Zurich, Union Démocratique du Centre), Sulser Jürg (Zurich, Union Démocratique du Centre), Wiederkehr Josef (Zurich, Le Centre), Hofer Jacqueline (Zurich, Union Démocratique du Centre), Bürgin Yvonne (Zurich, Le Centre), Mayer Paul (Zurich, Union Démocratique du Centre), Bamert Ueli (Zurich, Union Démocratique du Centre), Boesch Hans-Jakob (Zurich, PLR.Les Libéraux-Radicaux), Fehr Düsel Nina (Zurich, Union Démocratique du Centre), Hübscher Martin (Zurich, Union Démocratique du Centre), Kutter Philipp (Zurich, Le Centre), Lamprecht Thomas (Zurich, Union Démocratique Féderale), Ledergerber Domenik (Zurich, Union Démocratique du Centre), Rutz Gregor (Zurich, Union Démocratique du Centre), Sauter Regine (Zurich, PLR.Les Libéraux-Radicaux), Suter Marcel (Zurich, Union Démocratique du Centre), Tobler Raphael (Zurich, PLR.Les Libéraux-Radicaux), Von Euw Paul (Zurich, Union Démocratique du Centre), Walti Beat (Zurich, PLR.Les Libéraux-Radicaux), Avdili Perparim (Zurich, PLR.Les Libéraux-Radicaux), Bachmann Roger (Zurich, Union Démocratique du Centre), Baumberger Matthias (Zurich, Le Centre), Bischof Alexia (Zurich, Le Centre), Bourgeois Yasmine (Zurich, PLR.Les Libéraux-Radicaux), Brupbacher Stefan (Zurich, PLR.Les Libéraux-Radicaux), Djonova Yvette (Zurich, PLR.Les Libéraux-Radicaux), Fehr Raffaela (Zurich, PLR.Les Libéraux-Radicaux), Franzen Barbara (Zurich, PLR.Les Libéraux-Radicaux), Heer Alfred (Zurich, Union Démocratique du Centre), Heider Heinrich (Zurich, Union Démocratique du Centre), Huber Martin (Zurich, PLR.Les Libéraux-Radicaux), Langhart Konrad (Zurich, Le Centre), Matter Thomas (Zurich, Union Démocratique du Centre), Metzinger Peter (Zurich, PLR.Les Libéraux-Radicaux), Moser Adrian (Zurich, Le Centre), Müller Matthias (Zurich, PLR.Les Libéraux-Radicaux), Pfaller Christian (Zurich, Union Démocratique du Centre), Pinto Jean-Philippe (Zurich, Le Centre), Rogenmoser Romaine (Zurich, Union Démocratique du Centre), Rossmann Christian (Zurich, PLR.Les Libéraux-Radicaux), Rueff-Frenkel Sonja (Zurich, PLR.Les Libéraux-Radicaux), Schmid Roman (Zurich, Union Démocratique du Centre), Sigg Frank Babette (Zurich, Le Centre), Silberschmidt Andri (Zurich, PLR.Les Libéraux-Radicaux), Traber Christian (Zurich, Le Centre), Tuena Mauro (Zurich, Union Démocratique du Centre), Walder Patrick (Zurich, Union Démocratique du Centre), Waser Urs (Zurich, Union Démocratique du Centre), Wegmann Adrian (Zurich, Union Démocratique du Centre), Wegmann Urs (Zurich, Union Démocratique du Centre), Weidmann Tobias (Zurich, Union Démocratique du Centre), Zimmerli Facundo (Zurich, Le Centre), Zygmont Dominique (Zurich, PLR.Les Libéraux-Radicaux);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;125000.0;0.0;0.0;0.0;0.0;125000.0;;
elections-1-B-287;6;Les VERT-E-S suisses;Thurgovie;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;GRÜNE Thurgau;Personne morale ou société de personnes;;Egger Kurt (Thurgovie, Les VERT-E-S suisses), Reinhart Sandra (Thurgovie, Les VERT-E-S suisses), Dransfeld Peter (Thurgovie, Les VERT-E-S suisses), Bétrisey Karin (Thurgovie, Les VERT-E-S suisses), Vogel Simon (Thurgovie, Les VERT-E-S suisses), Hauser Cornelia (Thurgovie, Les VERT-E-S suisses);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;60000.0;40000.0;9000.0;1000.0;0.0;10000.0;;
elections-1-B-288;7;Parti vert'libéral;Bâle-Campagne;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Grünliberale Kanton Basel-Landschaft;Personne morale ou société de personnes;;Tribelhorn Thomas (Bâle-Campagne, Parti vert'libéral), Steinemann Regula (Bâle-Campagne, Parti vert'libéral), Kamber Gian (Bâle-Campagne, Parti vert'libéral), Ballmer Manuel (Bâle-Campagne, Parti vert'libéral), Haller Tanja (Bâle-Campagne, Parti vert'libéral), Wicker-Hägeli Christine (Bâle-Campagne, Parti vert'libéral), Schneider Domenic (Bâle-Campagne, Parti vert'libéral);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;60000.0;55000.0;455.4;0.0;0.0;4544.6;;
elections-1-B-289;2;Parti socialiste suisse;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Sozialdemokratische Partei Bezirk Bülach;Personne morale ou société de personnes;;Seiler Graf Priska (Zurich, Parti socialiste suisse), Dünki-Bättig Michèle (Zurich, Parti socialiste suisse);Groupe de personnes candidates (liste nominative);;Déclaration des recettes budgétées;53077.0;13077.0;0.0;0.0;0.0;40000.0;;
elections-1-B-290;1;Parti vert'libéral;Zurich;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Bäumle Martin;Personne physique;;Bäumle Martin (Zurich, Parti vert'libéral);Personne individuelle;;Déclaration des recettes budgétées;58000.0;57000.0;1000.0;0.0;0.0;0.0;;
elections-1-B-291;1;Indépendant;dans toute la Suisse;fr;elections;1;TRUE;22.10.2023 Élections au Conseil national 2023;2023;22.10.2023;/api/frontend/latest/fr/downloads/financings/1?with_budget=true;2b86703012632c65f6756f8c2a53142c9f891a0489689bda1f7dbf42de1aa9cd;13.03.24 20:07:31;Élections au Conseil national 2023;22.10.2023;;Operation Libero;Personne morale ou société de personnes;;"""Du hast die Wahl""-Kampagne (dans toute la Suisse, Indépendant)";Groupement politique des personnes candidates (saisie nominative pas possible);;Déclaration des recettes budgétées;89843.0;86483.0;3360.0;0.0;0.0;0.0;;
elections-2-F-001;1;PLR.Les Libéraux-Radicaux;Grisons;fr;elections;2;FALSE;22.10.2023 Élections au Conseil des États 2023;;22.10.2023;/api/frontend/latest/fr/downloads/financings/2?with_budget=false;ed05d15922d12d3bfea73eebb8dfe5703e99772fe997fa102f46c6df8d3fe35e;13.03.24 20:07:31;Élections au Conseil des États 2023;22.10.2023;;Schmid Martin;Personne physique;;Schmid Martin (Grisons, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration du décompte final des recettes;94000.0;89000.0;0.0;0.0;0.0;5000.0;;
elections-2-F-002;1;PLR.Les Libéraux-Radicaux;Zoug;fr;elections;2;FALSE;22.10.2023 Élections au Conseil des États 2023;;22.10.2023;/api/frontend/latest/fr/downloads/financings/2?with_budget=false;ed05d15922d12d3bfea73eebb8dfe5703e99772fe997fa102f46c6df8d3fe35e;13.03.24 20:07:31;Élections au Conseil des États 2023;22.10.2023;;Donatorenverein Wahlkampf Ständerat Matthias Michel;Personne morale ou société de personnes;;Michel Matthias (Zoug, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration du décompte final des recettes;75185.53;58996.12;0.0;0.0;0.0;16189.41;;
elections-2-F-003;1;PLR.Les Libéraux-Radicaux;Lucerne;fr;elections;2;FALSE;22.10.2023 Élections au Conseil des États 2023;;22.10.2023;/api/frontend/latest/fr/downloads/financings/2?with_budget=false;ed05d15922d12d3bfea73eebb8dfe5703e99772fe997fa102f46c6df8d3fe35e;13.03.24 20:07:31;Élections au Conseil des États 2023;22.10.2023;;Müller Damian;Personne physique;;Müller Damian (Lucerne, PLR.Les Libéraux-Radicaux);Personne individuelle;;Déclaration du décompte final des recettes;154916.0;141880.0;6154.0;0.0;0.0;6882.0;;
elections-2-F-004;2;;Saint-Gall;fr;elections;2;FALSE;22.10.2023 Élections au Conseil des États 2023;;22.10.2023;/api/frontend/latest/fr/downloads/financings/2?with_budget=false;ed05d15922d12d3bfea73eebb8dfe5703e99772fe997fa102f46c6df8d3fe35e;13.03.24 20:07:31;Élections au Conseil des États 2023;22.10.2023;;Kantonaler Gewerbeverband St. Gallen;Personne morale ou société de personnes;;Friedli Esther (Saint-Gall, Union Démocratique du Centre), Würth Benedikt (Saint-Gall, Le Centre);Groupe de personnes candidates (liste nominative);;Déclaration du décompte final des recettes;33785.8;0.0;0.0;0.0;0.0;33785.8;;
